GEOID10,COUNTYFP10,POP,WHITE,RRATIO,HS_POP,is_school,enrollment,borders,POS
420454031032,045,885.0,393.0,0.4440677966101695,35.0,False,0,"['420454032002', '420454031013', '420454032003', '420454031031', '420454031011', '420454031042', '420454031012']","('+39.9156261', '-075.2763475')"
420454034022,045,2326.0,1176.0,0.5055889939810834,92.0,False,0,"['420454034011', '420454035013', '420454029001', '420454034021', '420454029002', '420454037011', '420454036021']","('+39.8871436', '-075.2726663')"
420454031013,045,1024.0,537.0,0.5244140625,41.0,False,0,"['420454031032', '420454030022', '420454031011', '420454035021', '420454031042', '420454031012']","('+39.9120676', '-075.2835007')"
420454028002,045,637.0,91.0,0.14285714285714285,25.0,False,0,"['420454024003', '420454027002', '420454028003', '420454028001', '420454028004']","('+39.9107692', '-075.2634147')"
420454030012,045,1667.0,1600.0,0.9598080383923215,66.0,False,0,"['420454015023', '420454040031', '420454015024', '420454030011', '420454030022', '420454030021', '420454035021']","('+39.9093870', '-075.3025217')"
420454028003,045,454.0,142.0,0.31277533039647576,18.0,False,0,"['420454028002', '420454027002', '420454029001', '420454028004', '420454034012', '420454028005']","('+39.9057386', '-075.2633811')"
420454028001,045,1504.0,226.0,0.1502659574468085,60.0,False,0,"['420454024003', '420454028002', '420454025003', '420454028004', '420454031042', '420454031041']","('+39.9119804', '-075.2669053')"
420454030011,045,1357.0,1276.0,0.9403095062638173,54.0,False,0,"['420454030012', '420454030022', '420454035021']","('+39.9079223', '-075.2988732')"
420454030022,045,1532.0,1268.0,0.8276762402088773,61.0,False,0,"['420454031013', '420454032003', '420454030012', '420454030011', '420454030021', '420454035021', '420454031012']","('+39.9109499', '-075.2918606')"
420454031031,045,1594.0,834.0,0.5232120451693852,63.0,False,0,"['420454031032', '420454032002', '420454025001', '420454026002', '420454031042', '420454031041', '420454016002']","('+39.9186356', '-075.2741678')"
420454034011,045,1037.0,774.0,0.7463837994214079,41.0,False,0,"['420454034022', '420454035012', '420454035013', '420454034021', '420454034012', '420454036021']","('+39.8940194', '-075.2831772')"
420454030021,045,1121.0,940.0,0.8385370205173952,44.0,False,0,"['420454032003', '420454015023', '420454030012', '420454015024', '420454030022']","('+39.9138979', '-075.2973131')"
420454031011,045,1461.0,568.0,0.3887748117727584,58.0,False,0,"['420454031032', '420454031013', '420454028004', '420454035021', '420454031042', '420454034012', '420454028005', '420454035011']","('+39.9094541', '-075.2810469')"
420454029001,045,883.0,117.0,0.13250283125707815,35.0,False,0,"['420454034022', '420454027002', '420454028003', '420454029002', '420454034012', '420454029003']","('+39.8948587', '-075.2613256')"
420454028004,045,1395.0,383.0,0.2745519713261649,55.0,True,1203,"['420454028002', '420454028003', '420454028001', '420454031011', '420454031042', '420454028005']","('+39.9078362', '-075.2710401')"
420454034021,045,1398.0,902.0,0.6452074391988555,55.0,False,0,"['420454034022', '420454034011', '420454029002', '420454034012']","('+39.8902045', '-075.2785140')"
420454031042,045,1410.0,502.0,0.35602836879432626,56.0,False,0,"['420454031032', '420454031013', '420454028001', '420454031031', '420454031011', '420454028004', '420454028005', '420454031041']","('+39.9129889', '-075.2738133')"
420454029002,045,1045.0,15.0,0.014354066985645933,41.0,False,0,"['420454034022', '420454029001', '420454034021', '420454034012', '420454029003']","('+39.8939985', '-075.2709505')"
420454034012,045,1869.0,724.0,0.3873729266987694,74.0,False,0,"['420454028003', '420454034011', '420454035012', '420454031011', '420454029001', '420454035021', '420454034021', '420454029002', '420454028005', '420454029003', '420454035011']","('+39.9009014', '-075.2786616')"
420454031012,045,1446.0,885.0,0.6120331950207469,57.0,False,0,"['420454031032', '420454032002', '420454031013', '420454032003', '420454030022']","('+39.9160162', '-075.2857970')"
420454028005,045,1701.0,482.0,0.28336272780717225,67.0,False,0,"['420454028003', '420454031011', '420454028004', '420454031042', '420454034012']","('+39.9057871', '-075.2765852')"
420454029003,045,1667.0,28.0,0.016796640671865627,66.0,False,0,"['420454029001', '420454029002', '420454034012']","('+39.8980037', '-075.2696859')"
420454031041,045,970.0,245.0,0.25257731958762886,38.0,False,0,"['420454025001', '420454028001', '420454025003', '420454031031', '420454031042']","('+39.9149975', '-075.2671234')"
420454072022,045,2106.0,2106.0,1.0,72.0,False,0,"['420454072011', '420454071011', '420454069042', '420454072021', '420454070002', '420454071012', '420454070001', '420454072012']","('+39.9021101', '-075.4434932')"
420454072011,045,1615.0,1425.0,0.8823529411764706,55.0,True,1228,"['420454072022', '420454079021', '420454079012', '420454072021', '420454100001', '420454072012', '420454100003']","('+39.9283433', '-075.4276316')"
420454075021,045,1120.0,948.0,0.8464285714285714,38.0,False,0,"['420454075012', '420454074012', '420454074011', '420454074014', '420454079032', '420454079022', '420454075023', '420454075022']","('+39.9152460', '-075.3844072')"
420454079031,045,1665.0,1125.0,0.6756756756756757,57.0,False,0,"['420454079021', '420454079012', '420454079032', '420454079011', '420454075011']","('+39.9332047', '-075.3838401')"
420454075012,045,856.0,831.0,0.9707943925233645,29.0,False,0,"['420454075021', '420454079032', '420454075011', '420454075023', '420454075022']","('+39.9210909', '-075.3881617')"
420454072013,045,1780.0,1780.0,1.0,61.0,False,0,"['420454101002', '420454100001', '420454070001', '420454072012']","('+39.9154996', '-075.4672895')"
420454079013,045,864.0,776.0,0.8981481481481481,30.0,False,0,"['420454080024', '420454099023', '420454079012', '420454080015', '420454079011', '420454100002', '420454100003']","('+39.9512653', '-075.4106984')"
420454071021,045,1281.0,1229.0,0.9594067135050741,44.0,False,0,"['420454071022', '420454079021', '420454071011', '420454079022', '420454072021']","('+39.9045885', '-075.4043371')"
420454071022,045,956.0,848.0,0.8870292887029289,33.0,False,0,"['420454071021', '420454071011', '420454071023', '420454079022', '420454108006', '420454071012', '420454108005']","('+39.8962899', '-075.3976796')"
420454079021,045,2012.0,1687.0,0.838469184890656,69.0,False,0,"['420454072011', '420454079031', '420454071021', '420454079012', '420454079011', '420454079022', '420454075011', '420454072021', '420454075022']","('+39.9269479', '-075.3976010')"
420454071011,045,1513.0,1409.0,0.9312623925974884,52.0,False,0,"['420454072022', '420454071021', '420454071022', '420454071023', '420454072021', '420454071012']","('+39.8948562', '-075.4149821')"
420454079012,045,2151.0,1988.0,0.9242212924221292,74.0,False,0,"['420454072011', '420454079031', '420454079013', '420454079021', '420454079011', '420454100002', '420454100003']","('+39.9391928', '-075.4096649')"
420454079032,045,1898.0,1384.0,0.7291886195995785,65.0,False,0,"['420454075021', '420454079031', '420454075012', '420454074011', '420454079011', '420454075011', '420454080023']","('+39.9305854', '-075.3743907')"
420454071023,045,1098.0,1044.0,0.9508196721311475,38.0,False,0,"['420454071022', '420454071011', '420454062022', '420454071012', '420454062021', '420454108005']","('+39.8879091', '-075.3948312')"
420454079011,045,988.0,879.0,0.8896761133603239,34.0,False,0,"['420454079031', '420454079013', '420454080024', '420454079021', '420454079012', '420454079032', '420454080015', '420454080023']","('+39.9426172', '-075.3853886')"
420454079022,045,810.0,770.0,0.9506172839506173,28.0,False,0,"['420454075021', '420454071021', '420454074013', '420454071022', '420454074014', '420454079021', '420454108006', '420454075022']","('+39.9093420', '-075.3915702')"
420454075011,045,1511.0,1379.0,0.9126406353408338,52.0,False,0,"['420454079031', '420454075012', '420454079021', '420454079032', '420454075022']","('+39.9242932', '-075.3885365')"
420454075023,045,708.0,530.0,0.748587570621469,24.0,False,0,"['420454075021', '420454075012', '420454075022']","('+39.9183420', '-075.3883302')"
420454072021,045,1387.0,1278.0,0.9214131218457101,48.0,False,0,"['420454072022', '420454072011', '420454071021', '420454079021', '420454071011', '420454071012', '420454072012']","('+39.9102244', '-075.4214783')"
420454071012,045,2811.0,2421.0,0.8612593383137673,96.0,False,0,"['420454072022', '420454062023', '420454069041', '420454071022', '420454071011', '420454069021', '420454069042', '420454071023', '420454062022', '420454072021', '420454070002', '420454069022', '420454062021']","('+39.8840363', '-075.4182707')"
420454100001,045,1578.0,1570.0,0.9949302915082383,54.0,False,0,"['420454101002', '420454072011', '420454072013', '420454101001', '420454072012', '420454100003', '420293029011', '420293003012', '420293003011']","('+39.9517241', '-075.4785759')"
420454072012,045,1400.0,1349.0,0.9635714285714285,48.0,False,0,"['420454072022', '420454072011', '420454072013', '420454072021', '420454070002', '420454100001', '420454070001', '420454100003']","('+39.9188124', '-075.4506378')"
420454100002,045,1882.0,1485.0,0.7890541976620616,65.0,False,0,"['420454079013', '420454099023', '420454099042', '420454079012', '420454099022', '420454100003', '420293003011']","('+39.9721743', '-075.4401402')"
420454075022,045,1228.0,1007.0,0.8200325732899023,42.0,False,0,"['420454075021', '420454075012', '420454079021', '420454079022', '420454075011', '420454075023']","('+39.9176184', '-075.3957328')"
420454100003,045,592.0,577.0,0.9746621621621622,20.0,False,0,"['420454072011', '420454079013', '420454079012', '420454100001', '420454072012', '420454100002', '420293003012', '420293003011']","('+39.9530059', '-075.4446099')"
420454041022,045,921.0,893.0,0.9695982627578719,41.0,False,0,"['420454041023', '420454039023', '420454041012', '420454041014', '420454041021', '420454041024']","('+39.8763135', '-075.3405121')"
420454040044,045,635.0,597.0,0.9401574803149606,28.0,False,0,"['420454038006', '420454040043', '420454106011', '420454038001', '420454036011', '420454106012', '420454035023']","('+39.8965388', '-075.3090399')"
420454039011,045,1984.0,1760.0,0.8870967741935484,88.0,False,0,"['420454038006', '420454038004', '420454039012', '420454039022', '420454041031', '420454041032', '420454038005']","('+39.8802686', '-075.3178553')"
420454043003,045,595.0,541.0,0.9092436974789916,26.0,False,0,"['420454048002', '420454043001', '420454043002', '420454107001', '420454041024', '420454041032']","('+39.8548485', '-075.3371072')"
420454041013,045,1073.0,1073.0,1.0,48.0,False,0,"['420454041012', '420454041014', '420454076004']","('+39.8873913', '-075.3502443')"
420454040043,045,1819.0,1737.0,0.9549202858713579,81.0,False,0,"['420454040044', '420454040031', '420454106012', '420454035021', '420454035023', '420454040042']","('+39.9010135', '-075.3095726')"
420454106021,045,1174.0,1040.0,0.8858603066439523,52.0,False,0,"['420454106023', '420454106022', '420454106024', '420454106013', '420454106012', '420454041011']","('+39.8928183', '-075.3296332')"
420454041023,045,1127.0,787.0,0.6983141082519965,50.0,False,0,"['420454041022', '420454041012', '420454041025', '420454041014', '420454041024']","('+39.8732523', '-075.3457626')"
420454106023,045,1161.0,1074.0,0.9250645994832042,52.0,False,0,"['420454106021', '420454040041', '420454106024', '420454106013', '420454106012', '420454077002', '420454040042']","('+39.9007000', '-075.3227680')"
420454040031,045,2318.0,1667.0,0.7191544434857636,103.0,False,0,"['420454015023', '420454040043', '420454030012', '420454040041', '420454078051', '420454077001', '420454035021', '420454040042']","('+39.9113128', '-075.3107453')"
420454043001,045,641.0,508.0,0.7925117004680188,28.0,False,0,"['420454048002', '420454043003', '420454048001', '420454043002', '420454041024']","('+39.8628117', '-075.3452359')"
420454043002,045,1316.0,761.0,0.5782674772036475,58.0,False,0,"['420454048002', '420454043003', '420454043001']","('+39.8604244', '-075.3436003')"
420454106011,045,1456.0,1429.0,0.9814560439560439,65.0,False,0,"['420454038006', '420454040044', '420454039023', '420454038001', '420454106013', '420454106012', '420454039022', '420454041021', '420454041011', '420454039021']","('+39.8887311', '-075.3225129')"
420454106022,045,1635.0,1471.0,0.8996941896024465,73.0,False,0,"['420454106021', '420454076003', '420454106024', '420454041011', '420454078062', '420454077002']","('+39.8980569', '-075.3331726')"
420454040041,045,1510.0,1492.0,0.9880794701986755,67.0,False,0,"['420454106023', '420454040031', '420454077001', '420454077002', '420454040042']","('+39.9083624', '-075.3182185')"
420454039012,045,1432.0,1423.0,0.9937150837988827,64.0,False,0,"['420454039011', '420454039023', '420454039022', '420454041024', '420454041032']","('+39.8728210', '-075.3264165')"
420454039023,045,1340.0,1322.0,0.9865671641791045,60.0,False,0,"['420454041022', '420454106011', '420454039012', '420454039022', '420454041021', '420454041024', '420454041032', '420454039021']","('+39.8762383', '-075.3335876')"
420454041012,045,1723.0,1628.0,0.9448636099825886,77.0,False,0,"['420454041022', '420454041013', '420454041023', '420454076003', '420454041014', '420454041021', '420454076004', '420454041011']","('+39.8857556', '-075.3433045')"
420454106013,045,757.0,676.0,0.892998678996037,34.0,False,0,"['420454106021', '420454106023', '420454106011', '420454106012', '420454041011']","('+39.8905207', '-075.3270038')"
420454041025,045,657.0,621.0,0.9452054794520548,29.0,False,0,"['420454044002', '420454048001', '420454041023', '420454041014', '420454041024', '420454047002', '420454044001']","('+39.8692126', '-075.3497500')"
420454041014,045,1278.0,1153.0,0.9021909233176839,57.0,False,0,"['420454074043', '420454041022', '420454044002', '420454041013', '420454041023', '420454074042', '420454041012', '420454041025', '420454076004', '420454044001']","('+39.8788281', '-075.3507807')"
420454106012,045,1352.0,1166.0,0.8624260355029586,60.0,False,0,"['420454040044', '420454040043', '420454106021', '420454106023', '420454106011', '420454106013', '420454040042']","('+39.8948790', '-075.3192777')"
420454039022,045,1105.0,1098.0,0.9936651583710407,49.0,False,0,"['420454038006', '420454039011', '420454106011', '420454039012', '420454039023', '420454039021', '420454038005']","('+39.8814539', '-075.3233193')"
420454041021,045,1236.0,1144.0,0.9255663430420712,55.0,False,0,"['420454041022', '420454106011', '420454039023', '420454041012', '420454041011']","('+39.8818427', '-075.3352277')"
420454041031,045,1528.0,1376.0,0.900523560209424,68.0,False,0,"['420454039011', '420454038004', '420454037021', '420454041032', '420454038005']","('+39.8755807', '-075.3114262')"
420454041011,045,2240.0,1821.0,0.8129464285714286,100.0,True,1809,"['420454106021', '420454106011', '420454106022', '420454076003', '420454041012', '420454106013', '420454041021']","('+39.8894258', '-075.3367830')"
420454041024,045,1311.0,492.0,0.37528604118993136,58.0,False,0,"['420454041022', '420454043003', '420454048001', '420454041023', '420454043001', '420454039012', '420454039023', '420454041025', '420454047002', '420454041032']","('+39.8685137', '-075.3396360')"
420454041032,045,2014.0,1978.0,0.9821251241310824,90.0,False,0,"['420454039011', '420454043003', '420454039012', '420454039023', '420454037022', '420454041031', '420454041024', '420454037012', '420454037021']","('+39.8658947', '-075.3208416')"
420454039021,045,1174.0,1075.0,0.9156729131175468,52.0,False,0,"['420454038006', '420454106011', '420454039023', '420454039022']","('+39.8849180', '-075.3238238')"
420454040042,045,2192.0,1968.0,0.8978102189781022,97.0,False,0,"['420454040043', '420454106023', '420454040031', '420454040041', '420454106012']","('+39.9043810', '-075.3143790')"
420454098034,045,2408.0,1823.0,0.7570598006644518,89.0,False,0,"['420454098031', '420454098033', '420454098032', '420454098035', '420293002021']","('+40.0366848', '-075.3972287')"
420454097012,045,1831.0,1300.0,0.70999453850355,68.0,False,0,"['420454099032', '420454099033', '420454096012', '420454084001', '420454097011', '420454097014', '420454081013', '420454097013', '420454099042', '420454096013', '420454099031', '420454081011', '420454096011']","('+40.0203403', '-075.3601638')"
420454098022,045,2064.0,1803.0,0.873546511627907,77.0,False,0,"['420454098031', '420454097011', '420454098033', '420454098023', '420454098021', '420454097013']","('+40.0415185', '-075.3718613')"
420454096022,045,2430.0,1922.0,0.7909465020576132,90.0,False,0,"['420454096012', '420454097011', '420454096021', '420454096023', '420454097021', '420454096011']","('+40.0284707', '-075.3399105')"
420454096012,045,1287.0,920.0,0.7148407148407149,48.0,False,0,"['420454097012', '420454096022', '420454096021', '420454096013', '420454096023', '420454096011']","('+40.0191824', '-075.3441746')"
420454098031,045,841.0,799.0,0.9500594530321046,31.0,False,0,"['420454098034', '420454098022', '420454098033', '420454098023', '420454098032', '420293001091', '420293001092']","('+40.0486539', '-075.3855915')"
420454097011,045,2943.0,2451.0,0.8328236493374108,109.0,True,1177,"['420454097012', '420454098022', '420454096022', '420454098021', '420454097013', '420454097021', '420454096011', '420912049004', '420912059041']","('+40.0381996', '-075.3535966')"
420454098033,045,1088.0,1016.0,0.9338235294117647,40.0,False,0,"['420454098034', '420454098022', '420454098031', '420454097014', '420454097013', '420454099041', '420454098032', '420293002021']","('+40.0335930', '-075.3920761')"
420454098023,045,3130.0,2372.0,0.7578274760383387,116.0,False,0,"['420454098022', '420454098031', '420454098021', '420293001091', '420293001092']","('+40.0521260', '-075.3736441')"
420454097014,045,940.0,873.0,0.9287234042553192,35.0,False,0,"['420454097012', '420454098033', '420454097013', '420454099041', '420454099042', '420454099031']","('+40.0089013', '-075.3717308')"
420454098021,045,1051.0,1021.0,0.9714557564224549,39.0,False,0,"['420454098022', '420454097011', '420454098023', '420293001091', '420912049004', '420912059041', '420912059042']","('+40.0560076', '-075.3601720')"
420454096021,045,1449.0,933.0,0.6438923395445134,54.0,False,0,"['420454096022', '420454096012', '420454096023', '420454097021', '420912049003']","('+40.0268201', '-075.3320187')"
420454097013,045,1399.0,1330.0,0.9506790564689064,52.0,False,0,"['420454097012', '420454098022', '420454097011', '420454098033', '420454097014']","('+40.0244860', '-075.3758256')"
420454096013,045,2313.0,1632.0,0.7055771725032426,86.0,False,0,"['420454097012', '420454096012', '420454084001', '420454083002', '420454096023']","('+40.0117034', '-075.3393491')"
420454098032,045,1392.0,1130.0,0.8117816091954023,52.0,False,0,"['420454098034', '420454098031', '420454098033', '420454098035', '420293001092', '420293001082']","('+40.0470162', '-075.3949977')"
420454096023,045,1006.0,851.0,0.8459244532803181,37.0,False,0,"['420454096022', '420454096012', '420454096021', '420454083002', '420454096013', '420454083003', '420912051002', '420912049003', '420912050001']","('+40.0206537', '-075.3264779')"
420454097021,045,1984.0,1723.0,0.8684475806451613,74.0,False,0,"['420454096022', '420454097011', '420454096021', '420912049004', '420912049003']","('+40.0346401', '-075.3393864')"
420454096011,045,916.0,821.0,0.8962882096069869,34.0,False,0,"['420454097012', '420454096022', '420454096012', '420454097011']","('+40.0241210', '-075.3509837')"
420454098035,045,1271.0,1069.0,0.8410700236034618,47.0,False,0,"['420454098034', '420454098032', '420293002021', '420293002012', '420293001082']","('+40.0422651', '-075.4070645')"
420454069033,045,2269.0,2149.0,0.9471132657558395,89.0,False,0,"['420454069042', '420454069032', '420454069031', '420454068013', '420454104004', '420454068012']","('+39.8664298', '-075.4453142')"
420454062023,045,1607.0,1375.0,0.8556316116988176,63.0,False,0,"['420454064011', '420454069021', '420454062022', '420454069022', '420454071012', '420454062013']","('+39.8688425', '-075.4014299')"
420454062011,045,619.0,598.0,0.9660743134087237,24.0,False,0,"['420454062012', '420454061001', '420454108002', '420454062022', '420454045004', '420454062013', '420454062024', '420454061002']","('+39.8714515', '-075.3838301')"
420454069041,045,1850.0,1663.0,0.898918918918919,73.0,False,0,"['420454069021', '420454069042', '420454069032', '420454071012', '420454069023']","('+39.8831392', '-075.4352885')"
420454062012,045,818.0,770.0,0.941320293398533,32.0,False,0,"['420454062011', '420454063002', '420454062013', '420454061002']","('+39.8650579', '-075.3846870')"
420454061001,045,1005.0,761.0,0.7572139303482587,40.0,False,0,"['420454062011', '420454045004', '420454061002']","('+39.8700822', '-075.3776814')"
420454069021,045,2305.0,2281.0,0.989587852494577,91.0,False,0,"['420454062023', '420454069041', '420454069032', '420454069022', '420454071012', '420454069023']","('+39.8720797', '-075.4208416')"
420454069042,045,3787.0,3215.0,0.8489569580142593,149.0,False,0,"['420454072022', '420454069033', '420454069041', '420454103015', '420454069032', '420454070002', '420454071012', '420454104004']","('+39.8831380', '-075.4491515')"
420454069032,045,1520.0,1309.0,0.8611842105263158,60.0,False,0,"['420454069033', '420454069041', '420454069021', '420454069042', '420454069031', '420454069023']","('+39.8647138', '-075.4317512')"
420454062022,045,743.0,723.0,0.9730820995962315,29.0,False,0,"['420454062023', '420454062011', '420454071023', '420454071012', '420454062021', '420454062013', '420454062024']","('+39.8723228', '-075.3957981')"
420454069022,045,2188.0,2075.0,0.9483546617915904,86.0,False,0,"['420454062023', '420454064011', '420454069021', '420454071012', '420454064022', '420454069023']","('+39.8617522', '-075.4043501')"
420454069031,045,1361.0,1361.0,1.0,54.0,False,0,"['420454069033', '420454068011', '420454069032', '420454069023', '420454068013']","('+39.8573946', '-075.4341907')"
420454062021,045,1967.0,1828.0,0.929334011184545,77.0,False,0,"['420454071023', '420454108002', '420454062022', '420454071012', '420454062024', '420454108005']","('+39.8813634', '-075.3910931')"
420454062013,045,1725.0,1580.0,0.9159420289855073,68.0,False,0,"['420454062023', '420454062011', '420454063003', '420454064012', '420454062012', '420454063002', '420454064011', '420454062022']","('+39.8632767', '-075.3895463')"
420454069023,045,1426.0,1109.0,0.7776998597475456,56.0,True,1063,"['420454069041', '420454069021', '420454068011', '420454069032', '420454069022', '420454069031', '420454064022']","('+39.8607242', '-075.4215094')"
420454062024,045,564.0,510.0,0.9042553191489362,22.0,False,0,"['420454062011', '420454108002', '420454062022', '420454062021']","('+39.8774897', '-075.3885332')"
420454061002,045,1286.0,936.0,0.7278382581648523,51.0,False,0,"['420454062011', '420454062012', '420454061001', '420454063002', '420454063001', '420454045004', '420454046003']","('+39.8651596', '-075.3782452')"
420454080014,045,1133.0,1010.0,0.8914386584289496,36.0,False,0,"['420454080024', '420454080015', '420454080012', '420454080013']","('+39.9691025', '-075.3808087')"
420454080011,045,1028.0,895.0,0.8706225680933852,33.0,False,0,"['420454081013', '420454081011', '420454080012', '420454081021', '420454081012', '420454080013']","('+39.9800000', '-075.3664660')"
420454081023,045,646.0,563.0,0.871517027863777,20.0,False,0,"['420454081022', '420454081031', '420454081024', '420454080012', '420454080021', '420454081012']","('+39.9746933', '-075.3489050')"
420454099032,045,1019.0,999.0,0.9803729146221786,32.0,False,0,"['420454097012', '420454099033', '420454099023', '420454099042', '420454099031', '420454099021']","('+39.9898661', '-075.3917938')"
420454081022,045,1260.0,1027.0,0.8150793650793651,40.0,False,0,"['420454081023', '420454080012', '420454081021', '420454081012']","('+39.9767031', '-075.3549185')"
420454099033,045,1720.0,1602.0,0.9313953488372093,55.0,False,0,"['420454097012', '420454099032', '420454081011', '420454099021', '420454080013']","('+39.9881716', '-075.3807884')"
420454081031,045,2225.0,1833.0,0.8238202247191011,71.0,False,0,"['420454081023', '420454085001', '420454078021', '420454081024', '420454094001', '420454081032', '420454081012', '420454095003']","('+39.9650578', '-075.3390297')"
420454081024,045,726.0,599.0,0.8250688705234159,23.0,False,0,"['420454081023', '420454081031', '420454080021', '420454080022', '420454081032']","('+39.9693865', '-075.3514899')"
420454080024,045,1433.0,1302.0,0.9085833914863922,45.0,False,0,"['420454080014', '420454079013', '420454080015', '420454079011', '420454080012', '420454080023', '420454080021', '420454080022']","('+39.9565417', '-075.3820793')"
420454081013,045,2028.0,1733.0,0.8545364891518737,64.0,False,0,"['420454080011', '420454097012', '420454085001', '420454084001', '420454081011', '420454081021', '420454081012']","('+39.9903861', '-075.3586597')"
420454099023,045,1903.0,1364.0,0.7167630057803468,60.0,False,0,"['420454099032', '420454079013', '420454099042', '420454080015', '420454099021', '420454099022', '420454100002']","('+39.9732169', '-075.4113673')"
420454099041,045,939.0,928.0,0.9882854100106496,30.0,False,0,"['420454098033', '420454097014', '420454099042', '420293002021', '420293002022']","('+40.0093958', '-075.4067512')"
420454099042,045,2910.0,2882.0,0.9903780068728523,92.0,False,0,"['420454097012', '420454099032', '420454097014', '420454099023', '420454099041', '420454099031', '420454099021', '420454099022', '420454100002', '420293002022', '420293003011']","('+39.9992855', '-075.4339095')"
420454099031,045,1185.0,1112.0,0.9383966244725739,38.0,False,0,"['420454097012', '420454099032', '420454097014', '420454099042']","('+39.9955424', '-075.3931386')"
420454081011,045,1698.0,1544.0,0.9093050647820966,54.0,False,0,"['420454080011', '420454097012', '420454099033', '420454081013', '420454099021', '420454080013']","('+39.9884020', '-075.3701441')"
420454080015,045,1080.0,945.0,0.875,34.0,False,0,"['420454080014', '420454079013', '420454080024', '420454099023', '420454079011', '420454099021', '420454080013']","('+39.9652319', '-075.3958409')"
420454080012,045,1515.0,1369.0,0.9036303630363036,48.0,False,0,"['420454080014', '420454080011', '420454081023', '420454081022', '420454080024', '420454081021', '420454080021', '420454080013']","('+39.9708481', '-075.3685483')"
420454099021,045,2237.0,1888.0,0.8439874832364774,71.0,True,1165,"['420454099032', '420454099033', '420454099023', '420454099042', '420454081011', '420454080015', '420454080013']","('+39.9799892', '-075.3916845')"
420454099022,045,1126.0,1122.0,0.9964476021314387,36.0,False,0,"['420454099023', '420454099042', '420454100002']","('+39.9717585', '-075.4218723')"
420454080023,045,1052.0,902.0,0.8574144486692015,33.0,False,0,"['420454078025', '420454078021', '420454080024', '420454078014', '420454074011', '420454079032', '420454079011', '420454080022', '420454081032']","('+39.9449517', '-075.3612210')"
420454081021,045,852.0,733.0,0.8603286384976526,27.0,False,0,"['420454080011', '420454081022', '420454081013', '420454080012', '420454081012']","('+39.9776449', '-075.3600775')"
420454080021,045,611.0,476.0,0.779050736497545,19.0,False,0,"['420454081023', '420454081024', '420454080024', '420454080012', '420454080022', '420454081032']","('+39.9615148', '-075.3671103')"
420454080022,045,862.0,851.0,0.9872389791183295,27.0,False,0,"['420454081024', '420454080024', '420454080023', '420454080021', '420454081032']","('+39.9557795', '-075.3641369')"
420454081032,045,2345.0,1950.0,0.8315565031982942,74.0,False,0,"['420454078021', '420454081031', '420454081024', '420454080023', '420454080021', '420454080022']","('+39.9574158', '-075.3472221')"
420454081012,045,1870.0,1646.0,0.8802139037433155,59.0,False,0,"['420454080011', '420454081023', '420454081022', '420454085001', '420454081031', '420454084001', '420454094001', '420454081013', '420454081021']","('+39.9837891', '-075.3470077')"
420454080013,045,1345.0,1185.0,0.8810408921933085,43.0,False,0,"['420454080014', '420454080011', '420454099033', '420454081011', '420454080015', '420454080012', '420454099021']","('+39.9783260', '-075.3761667')"
420454038006,045,845.0,792.0,0.9372781065088758,41.0,False,0,"['420454038002', '420454040044', '420454039011', '420454106011', '420454038001', '420454039022', '420454039021', '420454038005']","('+39.8886328', '-075.3133988')"
420454035022,045,1119.0,605.0,0.5406613047363718,54.0,False,0,"['420454035014', '420454035021', '420454035023', '420454035011']","('+39.9019990', '-075.2961910')"
420454036013,045,780.0,760.0,0.9743589743589743,38.0,False,0,"['420454036014', '420454035013', '420454036012', '420454036021']","('+39.8899018', '-075.2933217')"
420454036022,045,673.0,487.0,0.7236255572065379,33.0,False,0,"['420454036014', '420454036021']","('+39.8814355', '-075.2974368')"
420454038002,045,1540.0,1315.0,0.8538961038961039,75.0,False,0,"['420454038006', '420454038003', '420454038004', '420454038001', '420454036011', '420454036012', '420454038005']","('+39.8870498', '-075.3050122')"
420454036014,045,886.0,824.0,0.9300225733634312,43.0,False,0,"['420454036013', '420454036022', '420454038003', '420454036012', '420454036021']","('+39.8863180', '-075.2974757')"
420454038003,045,760.0,495.0,0.6513157894736842,37.0,False,0,"['420454038002', '420454036014', '420454038004', '420454037011', '420454037021', '420454036012', '420454038005', '420454036021']","('+39.8797723', '-075.3025466')"
420454038004,045,643.0,611.0,0.9502332814930016,31.0,False,0,"['420454038002', '420454039011', '420454038003', '420454041031', '420454037011', '420454037021', '420454038005']","('+39.8791396', '-075.3069971')"
420454035014,045,568.0,516.0,0.9084507042253521,28.0,False,0,"['420454035022', '420454035012', '420454035013', '420454035023', '420454035011']","('+39.8981650', '-075.2928384')"
420454038001,045,1529.0,1381.0,0.9032047089601046,74.0,True,1144,"['420454038006', '420454038002', '420454040044', '420454106011', '420454036011', '420454036012', '420454038005']","('+39.8919615', '-075.3082500')"
420454036011,045,1099.0,883.0,0.8034576888080073,53.0,False,0,"['420454038002', '420454040044', '420454038001', '420454035013', '420454035023', '420454036012']","('+39.8945637', '-075.3018567')"
420454035012,045,1315.0,1099.0,0.8357414448669201,64.0,False,0,"['420454035014', '420454034011', '420454035013', '420454034012', '420454035011']","('+39.8981960', '-075.2851652')"
420454035013,045,1196.0,1010.0,0.8444816053511706,58.0,False,0,"['420454034022', '420454036013', '420454035014', '420454036011', '420454034011', '420454035012', '420454035023', '420454036012', '420454036021']","('+39.8932466', '-075.2896505')"
